county_fips,county_name,cases,population,cases_per_100k
0500000US55107,Rusk County,11,14178,77.59
0500000US55109,St. Croix County,263,90687,290.01
0500000US55111,Sauk County,147,64442,228.11
0500000US55113,Sawyer County,15,16558,90.59
0500000US55115,Shawano County,94,40899,229.83
0500000US55117,Sheboygan County,283,115340,245.36
0500000US55119,Taylor County,17,20343,83.57
0500000US55121,Trempealeau County,178,29649,600.36
0500000US55123,Vernon County,40,30822,129.78
0500000US55125,Vilas County,16,22195,72.09
0500000US55127,Walworth County,752,103868,724.00
0500000US55129,Washburn County,6,15720,38.17
0500000US55131,Washington County,482,136034,354.32
0500000US55133,Waukesha County,1630,404198,403.27
0500000US55135,Waupaca County,169,50990,331.44
0500000US55137,Waushara County,43,24443,175.92
0500000US55139,Winnebago County,760,171907,442.10
0500000US55141,Wood County,103,72999,141.10
0500000US56001,Albany County,49,38880,126.03
0500000US56003,Big Horn County,30,11790,254.45
0500000US56005,Campbell County,85,46341,183.42
0500000US56007,Carbon County,29,14800,195.95
0500000US56009,Converse County,28,13822,202.58
0500000US56011,Crook County,7,7584,92.30
0500000US56013,Fremont County,384,39261,978.07
0500000US56015,Goshen County,9,13211,68.13
0500000US56017,Hot Springs County,12,4413,271.92
0500000US56019,Johnson County,21,8445,248.67
0500000US56021,Laramie County,323,99500,324.62
0500000US56023,Lincoln County,41,19830,206.76
0500000US56025,Natrona County,159,79858,199.10
0500000US56027,Niobrara County,2,2356,84.89
0500000US56029,Park County,84,29194,287.73
0500000US56031,Platte County,4,8393,47.66
0500000US56033,Sheridan County,29,30485,95.13
0500000US56035,Sublette County,7,9831,71.20
0500000US56037,Sweetwater County,136,42343,321.19
0500000US56039,Teton County,155,23464,660.59
0500000US56041,Uinta County,201,20226,993.77
0500000US56043,Washakie County,43,7805,550.93
0500000US56045,Weston County,1,6927,14.44
